chrf,comet_seg,esa_bin,esa_score,id,langpair,src_lang,tgt_lang
62.80906129601214,,(82-98],95.0,249,en-zh,en,zh
78.84926162710532,,UNBINNED,96.0,33,en-es,en,es
66.04823924159543,,(98-100],100.0,254,en-ru,en,ru
51.46665744272744,,(82-98],89.0,80,en-zh,en,zh
17.1597038860897,,UNBINNED,82.0,681,en-zh,en,zh
80.15188954946582,,(82-98],98.0,648,en-es,en,es
100.0,,(82-98],93.0,484,en-ru,en,ru
52.156309124706844,,(0-82],77.0,107,en-ru,en,ru
40.19010647608833,,(82-98],97.0,798,en-zh,en,zh
86.88021531063389,,(82-98],91.0,113,en-es,en,es
100.0,,(98-100],100.0,430,en-ru,en,ru
100.0,,(98-100],100.0,613,en-ru,en,ru
1.0567791904783432,,(82-98],96.0,414,en-zh,en,zh
74.07514968246353,,(82-98],89.0,690,en-es,en,es
75.4038492172605,,(82-98],85.0,116,en-ru,en,ru
38.18715987785447,,(82-98],93.0,199,en-zh,en,zh
0.5837711617046117,,(98-100],99.0,908,en-zh,en,zh
86.27600582765713,,(82-98],95.0,188,en-es,en,es
55.441883544509,,(0-82],59.0,878,en-ru,en,ru
0.7457121551081283,,(82-98],98.0,570,en-zh,en,zh
51.821001027418625,,(98-100],99.0,846,en-zh,en,zh
85.77540873372375,,(82-98],97.0,17,en-es,en,es
58.99984534906564,,(0-82],80.0,850,en-ru,en,ru
62.25543604626228,,(98-100],99.0,477,en-es,en,es
44.89068042027433,,(98-100],99.0,138,en-zh,en,zh
68.5090631652148,,(98-100],99.0,757,en-es,en,es
69.99451730866423,,(0-82],66.0,730,en-ru,en,ru
56.74450311822397,,(82-98],97.0,16,en-zh,en,zh
49.288093392811696,,(98-100],99.0,35,en-zh,en,zh
68.27440189635043,,(0-82],67.0,136,en-es,en,es
71.10959630251538,,(82-98],84.0,8,en-ru,en,ru
81.13087422867167,,(0-82],70.0,688,en-es,en,es
29.18668690064713,,(82-98],94.0,255,en-zh,en,zh
83.78667227000236,,(98-100],99.0,751,en-es,en,es
66.11070995994984,,UNBINNED,67.0,319,en-ru,en,ru
60.115130282077054,,(0-82],68.0,810,en-ru,en,ru
35.988793243066276,,(0-82],76.0,481,en-zh,en,zh
3.7552791140957664,,(0-82],80.0,909,en-es,en,es
81.69248578705599,,(0-82],63.0,103,en-ru,en,ru
61.73150199831253,,(98-100],99.0,948,en-es,en,es
60.75500358008418,,(82-98],95.0,240,en-zh,en,zh
1.2627760835631499,,(98-100],100.0,939,en-es,en,es
18.20339991392623,,(82-98],89.0,374,en-ru,en,ru
26.8231388526564,,(0-82],81.0,799,en-zh,en,zh
49.45392049790333,,(82-98],92.0,819,en-zh,en,zh
48.29049506819415,,(98-100],100.0,414,en-es,en,es
67.91097265693878,,(82-98],86.0,258,en-ru,en,ru
50.815229159100696,,(98-100],99.0,808,en-zh,en,zh
55.4899441790886,,(98-100],100.0,300,en-zh,en,zh
80.33608978086268,,(98-100],99.0,77,en-es,en,es
54.710423516481896,,(0-82],51.0,305,en-ru,en,ru
84.06081833100158,,(82-98],97.0,760,en-es,en,es
40.092354206113825,,(0-82],76.0,398,en-zh,en,zh
74.95648414516403,,(82-98],85.0,476,en-es,en,es
70.07772419193769,,(0-82],53.0,172,en-ru,en,ru
80.63191842179526,,(98-100],100.0,247,en-es,en,es
43.10678086356081,,(82-98],87.0,118,en-zh,en,zh
2.2733142155010713,,(0-82],33.0,280,en-es,en,es
79.33042241733986,,(82-98],90.0,684,en-ru,en,ru
62.55700324756586,,(0-82],60.0,179,en-es,en,es
84.8494616733973,,UNBINNED,94.0,229,en-zh,en,zh
83.25619692649965,,(98-100],99.0,653,en-es,en,es
66.51688538872985,,(0-82],80.0,742,en-ru,en,ru
14.113291754014877,,(82-98],96.0,405,en-es,en,es
0.47984644913627633,,(82-98],86.0,496,en-zh,en,zh
68.03679372892641,,(98-100],100.0,774,en-es,en,es
57.54390540990493,,(0-82],66.0,806,en-ru,en,ru
0.7199424046076314,,(0-82],81.0,570,en-zh,en,zh
1.0479163272969498,,(0-82],39.0,414,en-zh,en,zh
65.85244093110975,,(98-100],100.0,227,en-es,en,es
7.790890441002294,,(0-82],70.0,697,en-ru,en,ru
34.98437874231833,,(0-82],50.0,107,en-zh,en,zh
33.13645827228791,,(0-82],70.0,15,en-zh,en,zh
66.04057795961475,,(0-82],66.0,852,en-es,en,es
63.37349996731682,,UNBINNED,66.0,105,en-ru,en,ru
84.4062888906579,,(98-100],100.0,148,en-ru,en,ru
59.7525955700624,,(0-82],80.0,716,en-zh,en,zh
78.65338846800579,,(0-82],80.0,744,en-es,en,es
33.29476095686932,,UNBINNED,70.0,502,en-ru,en,ru
4.9791035668715855,,UNBINNED,90.0,406,en-es,en,es
0.33333333333333337,,(0-82],78.0,282,en-zh,en,zh
63.58577019354092,,(0-82],66.0,714,en-es,en,es
72.11799522588652,,(0-82],73.0,633,en-ru,en,ru
9.674649549636321,,(0-82],72.0,699,en-ru,en,ru
39.115610929605296,,UNBINNED,93.0,755,en-zh,en,zh
77.49987311685716,,(82-98],95.0,287,en-es,en,es
59.137751312703394,,(98-100],100.0,736,en-ru,en,ru
32.185042896847435,,UNBINNED,65.0,821,en-es,en,es
59.340307717290386,,(98-100],99.0,85,en-zh,en,zh
88.15697032808,,(98-100],100.0,277,en-es,en,es
64.48091403097635,,(0-82],69.0,721,en-ru,en,ru
48.59968629057178,,(0-82],81.0,731,en-zh,en,zh
38.96881359794153,,(82-98],97.0,83,en-zh,en,zh
88.40971364637356,,(98-100],100.0,258,en-es,en,es
37.753809632513416,,(82-98],89.0,812,en-ru,en,ru
65.8580585859945,,(98-100],100.0,714,en-es,en,es
57.40552110151298,,(82-98],88.0,793,en-zh,en,zh
70.79667993483105,,(0-82],35.0,150,en-es,en,es
66.76289007591765,,(98-100],100.0,477,en-ru,en,ru
20.779719601738574,,(82-98],89.0,245,en-zh,en,zh
42.17353084584915,,(82-98],93.0,311,en-zh,en,zh
55.25042159119271,,(98-100],100.0,804,en-es,en,es
65.3828479183334,,UNBINNED,98.0,303,en-ru,en,ru
19.98269549772115,,(82-98],85.0,814,en-zh,en,zh
0.16801075268817203,,(82-98],95.0,282,en-zh,en,zh
84.57003408050497,,(82-98],91.0,29,en-es,en,es
28.2416433281796,,(82-98],98.0,479,en-ru,en,ru
1.0162601626016259,,(98-100],100.0,295,en-zh,en,zh
4.040939614119942,,(0-82],72.0,217,en-zh,en,zh
64.49531272348,,(98-100],99.0,495,en-es,en,es
24.832963388893127,,(0-82],75.0,407,en-ru,en,ru
29.80051344003774,,(82-98],97.0,853,en-zh,en,zh
38.09878296674686,,(98-100],99.0,89,en-zh,en,zh
80.85983961732155,,(82-98],85.0,3,en-es,en,es
66.28755430787494,,(98-100],99.0,675,en-ru,en,ru
26.44901669872093,,(98-100],100.0,903,en-zh,en,zh
0.3457814661134163,,(82-98],98.0,577,en-zh,en,zh
1.0294311655146744,,(98-100],100.0,940,en-es,en,es
82.34803948375517,,(82-98],86.0,322,en-ru,en,ru
73.78528908342406,,(82-98],86.0,96,en-es,en,es
42.033728370773545,,(0-82],37.0,582,en-zh,en,zh
79.87347633466918,,(98-100],100.0,128,en-es,en,es
84.42136141846291,,(98-100],100.0,432,en-ru,en,ru
0.2868617326448652,,(82-98],92.0,143,en-zh,en,zh
36.29563284148639,,UNBINNED,79.0,726,en-zh,en,zh
65.17447678628281,,UNBINNED,49.0,620,en-es,en,es
56.244959062188,,(0-82],64.0,320,en-ru,en,ru
37.25431793612592,,(82-98],85.0,774,en-zh,en,zh
44.30804912143855,,(0-82],69.0,499,en-zh,en,zh
76.59010992556607,,(98-100],100.0,409,en-es,en,es
90.23351612936408,,UNBINNED,93.0,61,en-ru,en,ru
1.6022899696252666,,(98-100],100.0,657,en-es,en,es
31.607567831787975,,(82-98],90.0,793,en-zh,en,zh
86.77615403578938,,(82-98],98.0,124,en-es,en,es
70.35263650211716,,(0-82],79.0,311,en-ru,en,ru
71.21937918170515,,(0-82],46.0,154,en-ru,en,ru
30.00969451431825,,(82-98],90.0,902,en-zh,en,zh
1.8604782249917153,,(98-100],99.0,254,en-es,en,es
73.01998563846739,,UNBINNED,80.0,403,en-ru,en,ru
13.189139463476138,,(0-82],7.0,162,en-ru,en,ru
47.374333392919304,,(98-100],100.0,653,en-zh,en,zh
84.90877604590146,,(98-100],99.0,474,en-es,en,es
37.25545689135078,,(0-82],54.0,624,en-ru,en,ru
