corr_diff__chrf,corr_diff__comet_seg,corr_diff__pred_tokens,corr_diff__ref_tokens,corr_diff__src_tokens,difficulty_bin,model
0.02016204771973731,-0.04429418443789474,-0.2608046683108128,-0.3469177994125929,-0.6231089253360813,(0.0-0.8641313217143293],TM_8bit
0.06900244284627653,0.06480055983902494,-0.05740147369884424,-0.05608705615926571,-0.026298519792199784,(0.8641313217143293-0.9307763735422399],TM_8bit
0.04638233417580119,0.0201068023166794,0.005630475483875801,-0.12491592725021869,-0.29300599823562773,(0.9307763735422399-0.9958426710938243],TM_8bit
-0.9999999999999998,-1.0,-0.9999999999999998,-1.0000000000000002,-1.0,UNBINNED,TM_8bit
