chrf_mean,chrf_std,comet_seg_mean,comet_seg_std,corr_diff__chrf,corr_diff__comet_seg,corr_diff__pred_tokens,corr_diff__ref_tokens,corr_diff__src_tokens,count,difficulty_bin,difficulty_score_mean,difficulty_score_median,difficulty_score_std,exact_match_rate,model,pred_chars_mean,pred_chars_std,pred_punct_density_mean,pred_sentence_count_mean,pred_tokens_mean,pred_tokens_std,ref_chars_mean,ref_chars_std,ref_punct_density_mean,ref_sentence_count_mean,ref_tokens_mean,ref_tokens_std,src_chars_mean,src_chars_std,src_punct_density_mean,src_sentence_count_mean,src_tokens_mean,src_tokens_std
43.99313667665811,21.933309908768454,0.7112092452589422,0.18274308013696008,0.017406024481024195,-0.031026593437349776,-0.25604711580234824,-0.3469177994125929,-0.6231089253360813,128,(0.0-0.8641313217143293],0.7141058615691827,0.7803805280845413,0.1837025587267049,0.0,TM_5bit,275.96875,186.7957581783845,0.026143346043208768,3.0703125,40.65625,33.49963560902566,259.578125,200.15629086162735,0.022927520096715594,3.171875,38.1796875,36.59436295254152,295.0234375,185.1934995165424,0.03519939066845158,4.171875,52.8203125,33.75658120874126
47.947423677761144,22.78816936916482,0.7618655599653721,0.18986128850849446,0.11678005546134768,0.10024365774962908,-0.08792116526740894,-0.05608705615926571,-0.026298519792199784,128,(0.8641313217143293-0.9307763735422399],0.9013897831857176,0.9074053874246515,0.019570268125058705,0.0078125,TM_5bit,228.90625,189.26921292417714,0.02308197002660087,1.7890625,33.2421875,30.19720239881244,170.8125,147.4170185010876,0.019763906743023155,1.625,24.2734375,23.266699259533866,180.046875,146.91083921118405,0.02780506850813853,2.0,30.1015625,23.559048103830378
42.34354465769927,30.402704016855665,0.7294668158283457,0.24439219434105852,0.04617694359121751,0.01367293594232629,0.03806774229511287,-0.12491592725021869,-0.29300599823562773,128,(0.9307763735422399-0.9958426710938243],0.9581140842374313,0.9572822725131014,0.015277501592769657,0.0390625,TM_5bit,209.6953125,242.05040663677337,0.04065201887090137,1.2578125,30.6796875,35.949820408485266,72.1796875,81.4121875083967,0.030848365086453753,0.7421875,10.9609375,11.978106554088328,75.609375,82.88388285492768,0.04099975804294633,0.9609375,13.0859375,13.086268652526348
58.88702686606314,10.350599914923095,0.7689249217510223,0.06879833340644836,-0.9999999999999999,-0.9999999999999998,-1.0,-1.0000000000000002,-1.0,2,UNBINNED,0.6016477031592236,0.6016477031592236,0.0718303189367055,0.0,TM_5bit,511.0,253.0,0.027309346970250416,6.0,77.5,32.5,523.5,231.5,0.02219450240406423,6.0,79.5,28.5,445.0,209.0,0.028177318198310267,5.5,81.5,37.5
