chrf,comet_seg,esa_bin,esa_score,id,langpair,src_lang,tgt_lang
62.80906129601214,,(82-98],95.0,249,en-zh,en,zh
81.69646541386138,,UNBINNED,96.0,33,en-es,en,es
8.683173862674616,,(98-100],100.0,254,en-ru,en,ru
40.72154057377499,,(82-98],89.0,80,en-zh,en,zh
16.624428969353417,,UNBINNED,82.0,681,en-zh,en,zh
80.15188954946582,,(82-98],98.0,648,en-es,en,es
100.0,,(82-98],93.0,484,en-ru,en,ru
53.724271736877704,,(0-82],77.0,107,en-ru,en,ru
42.536312853721974,,(82-98],97.0,798,en-zh,en,zh
86.88021531063389,,(82-98],91.0,113,en-es,en,es
100.0,,(98-100],100.0,430,en-ru,en,ru
100.0,,(98-100],100.0,613,en-ru,en,ru
10.464595181233499,,(82-98],96.0,414,en-zh,en,zh
71.42374026220436,,(82-98],89.0,690,en-es,en,es
73.14253439954953,,(82-98],85.0,116,en-ru,en,ru
27.076240857113348,,(82-98],93.0,199,en-zh,en,zh
0.6195786864931846,,(98-100],99.0,908,en-zh,en,zh
80.63369461420933,,(82-98],95.0,188,en-es,en,es
55.441883544509,,(0-82],59.0,878,en-ru,en,ru
0.7524454477050414,,(82-98],98.0,570,en-zh,en,zh
51.821001027418625,,(98-100],99.0,846,en-zh,en,zh
85.13040991649684,,(82-98],97.0,17,en-es,en,es
61.3819033160766,,(0-82],80.0,850,en-ru,en,ru
62.145762047544274,,(98-100],99.0,477,en-es,en,es
41.76968247470082,,(98-100],99.0,138,en-zh,en,zh
67.47040717356512,,(98-100],99.0,757,en-es,en,es
69.16867194876508,,(0-82],66.0,730,en-ru,en,ru
57.94747892960209,,(82-98],97.0,16,en-zh,en,zh
44.493650410428906,,(98-100],99.0,35,en-zh,en,zh
73.13283356091384,,(0-82],67.0,136,en-es,en,es
64.39737966376423,,(82-98],84.0,8,en-ru,en,ru
81.87882971818823,,(0-82],70.0,688,en-es,en,es
0.7521058965102287,,(82-98],94.0,255,en-zh,en,zh
76.87763527245816,,(98-100],99.0,751,en-es,en,es
66.11070995994984,,UNBINNED,67.0,319,en-ru,en,ru
65.57688999294513,,(0-82],68.0,810,en-ru,en,ru
41.15530603774313,,(0-82],76.0,481,en-zh,en,zh
3.4939688835547025,,(0-82],80.0,909,en-es,en,es
77.53268124110653,,(0-82],63.0,103,en-ru,en,ru
61.73150199831253,,(98-100],99.0,948,en-es,en,es
60.75500358008418,,(82-98],95.0,240,en-zh,en,zh
1.0542657398080484,,(98-100],100.0,939,en-es,en,es
18.20339991392623,,(82-98],89.0,374,en-ru,en,ru
26.950772884764877,,(0-82],81.0,799,en-zh,en,zh
44.58945176038312,,(82-98],92.0,819,en-zh,en,zh
48.29049506819415,,(98-100],100.0,414,en-es,en,es
58.209378236116734,,(82-98],86.0,258,en-ru,en,ru
55.615718502574516,,(98-100],99.0,808,en-zh,en,zh
55.4899441790886,,(98-100],100.0,300,en-zh,en,zh
81.27618495962523,,(98-100],99.0,77,en-es,en,es
55.714888061509036,,(0-82],51.0,305,en-ru,en,ru
90.81114919568341,,(82-98],97.0,760,en-es,en,es
40.092354206113825,,(0-82],76.0,398,en-zh,en,zh
74.95648414516403,,(82-98],85.0,476,en-es,en,es
66.71809188072841,,(0-82],53.0,172,en-ru,en,ru
77.81867901871789,,(98-100],100.0,247,en-es,en,es
38.81241605827027,,(82-98],87.0,118,en-zh,en,zh
1.9850857235696184,,(0-82],33.0,280,en-es,en,es
79.33042241733986,,(82-98],90.0,684,en-ru,en,ru
18.410144510615485,,(0-82],60.0,179,en-es,en,es
6.5352132746288065,,UNBINNED,94.0,229,en-zh,en,zh
83.25619692649965,,(98-100],99.0,653,en-es,en,es
67.14549336760228,,(0-82],80.0,742,en-ru,en,ru
9.349609128412874,,(82-98],96.0,405,en-es,en,es
27.160535942514247,,(82-98],86.0,496,en-zh,en,zh
65.82009543528642,,(98-100],100.0,774,en-es,en,es
57.95446658188024,,(0-82],66.0,806,en-ru,en,ru
0.7262164124909224,,(0-82],81.0,570,en-zh,en,zh
17.988409656279877,,(0-82],39.0,414,en-zh,en,zh
65.85244093110975,,(98-100],100.0,227,en-es,en,es
72.78471191230142,,(0-82],70.0,697,en-ru,en,ru
38.4502313249026,,(0-82],50.0,107,en-zh,en,zh
36.27954256309402,,(0-82],70.0,15,en-zh,en,zh
69.33644162533173,,(0-82],66.0,852,en-es,en,es
64.55088472164185,,UNBINNED,66.0,105,en-ru,en,ru
89.78467846052479,,(98-100],100.0,148,en-ru,en,ru
57.18408210497225,,(0-82],80.0,716,en-zh,en,zh
77.28150416745382,,(0-82],80.0,744,en-es,en,es
33.29476095686932,,UNBINNED,70.0,502,en-ru,en,ru
72.99911706963522,,UNBINNED,90.0,406,en-es,en,es
0.3436426116838488,,(0-82],78.0,282,en-zh,en,zh
66.70055544149292,,(0-82],66.0,714,en-es,en,es
90.86676279701126,,(0-82],73.0,633,en-ru,en,ru
14.185682748605347,,(0-82],72.0,699,en-ru,en,ru
30.998416452905257,,UNBINNED,93.0,755,en-zh,en,zh
70.85155269733468,,(82-98],95.0,287,en-es,en,es
59.87443350037712,,(98-100],100.0,736,en-ru,en,ru
28.947041653764575,,UNBINNED,65.0,821,en-es,en,es
59.63028270327467,,(98-100],99.0,85,en-zh,en,zh
88.15697032808,,(98-100],100.0,277,en-es,en,es
60.09814478632909,,(0-82],69.0,721,en-ru,en,ru
53.403812352093595,,(0-82],81.0,731,en-zh,en,zh
40.55781022085578,,(82-98],97.0,83,en-zh,en,zh
84.67758881565877,,(98-100],100.0,258,en-es,en,es
38.23363256719856,,(82-98],89.0,812,en-ru,en,ru
74.83308635009045,,(98-100],100.0,714,en-es,en,es
53.260542706667316,,(82-98],88.0,793,en-zh,en,zh
70.52232978602363,,(0-82],35.0,150,en-es,en,es
16.452805757407184,,(98-100],100.0,477,en-ru,en,ru
21.68616415056583,,(82-98],89.0,245,en-zh,en,zh
2.0826471986482926,,(82-98],93.0,311,en-zh,en,zh
54.25895014675882,,(98-100],100.0,804,en-es,en,es
41.347914611349495,,UNBINNED,98.0,303,en-ru,en,ru
20.131761236066932,,(82-98],85.0,814,en-zh,en,zh
0.17325017325017322,,(82-98],95.0,282,en-zh,en,zh
80.82903087687934,,(82-98],91.0,29,en-es,en,es
28.2416433281796,,(82-98],98.0,479,en-ru,en,ru
35.90290575570081,,(98-100],100.0,295,en-zh,en,zh
4.07688403672164,,(0-82],72.0,217,en-zh,en,zh
64.49531272348,,(98-100],99.0,495,en-es,en,es
24.832963388893127,,(0-82],75.0,407,en-ru,en,ru
29.856671178520866,,(82-98],97.0,853,en-zh,en,zh
40.75049420732993,,(98-100],99.0,89,en-zh,en,zh
77.69110508651774,,(82-98],85.0,3,en-es,en,es
75.12384464819488,,(98-100],99.0,675,en-ru,en,ru
29.380564566136734,,(98-100],100.0,903,en-zh,en,zh
0.3479471120389701,,(82-98],98.0,577,en-zh,en,zh
0.8340283331363944,,(98-100],100.0,940,en-es,en,es
69.87071554917291,,(82-98],86.0,322,en-ru,en,ru
73.43511356530836,,(82-98],86.0,96,en-es,en,es
42.033728370773545,,(0-82],37.0,582,en-zh,en,zh
82.08275008340097,,(98-100],100.0,128,en-es,en,es
78.43719222120752,,(98-100],100.0,432,en-ru,en,ru
42.05842011662252,,(82-98],92.0,143,en-zh,en,zh
35.79811277277536,,UNBINNED,79.0,726,en-zh,en,zh
61.89897379343849,,UNBINNED,49.0,620,en-es,en,es
56.244959062188,,(0-82],64.0,320,en-ru,en,ru
41.38909295421738,,(82-98],85.0,774,en-zh,en,zh
44.30804912143855,,(0-82],69.0,499,en-zh,en,zh
76.59010992556607,,(98-100],100.0,409,en-es,en,es
90.23351612936408,,UNBINNED,93.0,61,en-ru,en,ru
100.0,,(98-100],100.0,657,en-es,en,es
27.866839350883232,,(82-98],90.0,793,en-zh,en,zh
80.58666325642808,,(82-98],98.0,124,en-es,en,es
70.35263650211716,,(0-82],79.0,311,en-ru,en,ru
73.24203688133238,,(0-82],46.0,154,en-ru,en,ru
26.22498417994531,,(82-98],90.0,902,en-zh,en,zh
1.6812111909287362,,(98-100],99.0,254,en-es,en,es
73.04356714382104,,UNBINNED,80.0,403,en-ru,en,ru
16.508309846357935,,(0-82],7.0,162,en-ru,en,ru
47.374333392919304,,(98-100],100.0,653,en-zh,en,zh
84.90877604590146,,(98-100],99.0,474,en-es,en,es
46.24054731283935,,(0-82],54.0,624,en-ru,en,ru
16.141302825967934,,(0-82],53.0,41,en-zh,en,zh
35.280949559267185,,(0-82],79.0,218,en-zh,en,zh
59.49683842974325,,(82-98],96.0,971,en-es,en,es
64.16967351095848,,(98-100],100.0,173,en-ru,en,ru
4.273504273504273,,(98-100],99.0,314,en-zh,en,zh
0.36549707602339176,,(82-98],96.0,6,en-zh,en,zh
53.21803616219284,,(82-98],90.0,808,en-es,en,es
9.238283615230348,,(82-98],94.0,216,en-ru,en,ru
35.46174070491434,,(0-82],73.0,185,en-zh,en,zh
0.7335680751173709,,(82-98],97.0,179,en-zh,en,zh
53.35352931484998,,(98-100],100.0,633,en-es,en,es
100.0,,(98-100],99.0,474,en-ru,en,ru
36.744285770757365,,(98-100],99.0,901,en-zh,en,zh
68.54986705746286,,(82-98],94.0,313,en-zh,en,zh
5.252861626935529,,(98-100],99.0,216,en-es,en,es
6.356365977212618,,(98-100],99.0,948,en-ru,en,ru
87.44727343148115,,(98-100],100.0,475,en-ru,en,ru
25.83707119195018,,UNBINNED,98.0,578,en-zh,en,zh
65.94001501599482,,UNBINNED,92.0,787,en-es,en,es
75.20494485970714,,(98-100],100.0,692,en-ru,en,ru
69.47982562753499,,(0-82],80.0,682,en-ru,en,ru
23.872797819861855,,(82-98],89.0,306,en-zh,en,zh
50.29216428218836,,(98-100],100.0,452,en-es,en,es
50.852783485789175,,(0-82],69.0,453,en-ru,en,ru
40.69460403870095,,(82-98],86.0,272,en-zh,en,zh
0.3687315634218289,,(98-100],99.0,298,en-zh,en,zh
100.0,,(98-100],100.0,164,en-es,en,es
10.950188150027419,,(0-82],56.0,235,en-ru,en,ru
24.48857187924773,,(82-98],87.0,172,en-zh,en,zh
29.781446814055514,,(82-98],89.0,943,en-zh,en,zh
59.339639484664154,,(0-82],19.0,417,en-es,en,es
60.535641261850245,,(0-82],54.0,150,en-ru,en,ru
100.0,,(82-98],84.0,484,en-zh,en,zh
43.95283882730314,,(82-98],95.0,40,en-zh,en,zh
78.98234371196077,,UNBINNED,80.0,171,en-es,en,es
74.17452532598557,,(0-82],39.0,154,en-ru,en,ru
36.67132982429068,,(82-98],93.0,785,en-zh,en,zh
65.82022513419552,,(98-100],100.0,194,en-zh,en,zh
13.564035976207942,,(98-100],99.0,483,en-es,en,es
38.994385746882514,,(0-82],57.0,614,en-ru,en,ru
6.78571118246659,,(98-100],99.0,312,en-es,en,es
24.009373228206,,(82-98],93.0,791,en-zh,en,zh
73.1572599827763,,(98-100],100.0,482,en-es,en,es
58.780097069360814,,(0-82],58.0,424,en-ru,en,ru
42.70121689559876,,(82-98],87.0,942,en-zh,en,zh
43.09932423852924,,UNBINNED,92.0,59,en-zh,en,zh
67.84311099685156,,(82-98],98.0,477,en-es,en,es
7.398806123378289,,(98-100],100.0,162,en-ru,en,ru
70.68955855486298,,(82-98],90.0,772,en-es,en,es
53.403812352093595,,(0-82],78.0,731,en-zh,en,zh
85.84246986378935,,(98-100],100.0,170,en-es,en,es
100.0,,(98-100],99.0,677,en-ru,en,ru
30.38165070895582,,UNBINNED,92.0,186,en-zh,en,zh
0.697350069735007,,(0-82],42.0,472,en-zh,en,zh
73.22818927030144,,(82-98],95.0,234,en-es,en,es
43.80910146477562,,(0-82],75.0,106,en-ru,en,ru
16.730399996886504,,(98-100],100.0,179,en-es,en,es
59.410569803138955,,(82-98],87.0,780,en-zh,en,zh
86.91432060226852,,(98-100],100.0,576,en-es,en,es
75.91226451557101,,(82-98],92.0,34,en-ru,en,ru
59.44318761740707,,(0-82],72.0,49,en-zh,en,zh
33.64452229322862,,(98-100],100.0,720,en-zh,en,zh
68.85602251894277,,UNBINNED,65.0,41,en-es,en,es
76.63034172502668,,(0-82],64.0,146,en-ru,en,ru
0.0,,(98-100],100.0,217,en-zh,en,zh
29.155344658427463,,(82-98],84.0,793,en-zh,en,zh
80.62177639195806,,(98-100],99.0,725,en-es,en,es
52.599975683742116,,(98-100],100.0,198,en-ru,en,ru
1.1505588428665352,,UNBINNED,95.0,302,en-zh,en,zh
42.43483949570452,,(82-98],90.0,470,en-zh,en,zh
84.90877604590146,,(82-98],89.0,474,en-es,en,es
84.23104817764245,,(0-82],65.0,876,en-ru,en,ru
82.27512682845042,,(0-82],70.0,684,en-es,en,es
41.65801610401789,,(98-100],100.0,80,en-zh,en,zh
89.0302500416961,,(98-100],100.0,59,en-es,en,es
57.83328012511186,,(98-100],99.0,972,en-ru,en,ru
17.687239494916422,,(0-82],59.0,43,en-ru,en,ru
8.403336860033084,,UNBINNED,95.0,414,en-zh,en,zh
75.85907530005012,,(98-100],100.0,34,en-es,en,es
77.70712505741308,,(98-100],100.0,573,en-ru,en,ru
69.82203462156914,,(0-82],22.0,701,en-ru,en,ru
29.2709862601167,,(98-100],100.0,317,en-zh,en,zh
78.00669889525979,,(98-100],100.0,143,en-es,en,es
49.60913371681011,,(82-98],86.0,722,en-ru,en,ru
52.899416054931805,,(82-98],97.0,128,en-zh,en,zh
2.4390243902439024,,(98-100],100.0,847,en-zh,en,zh
75.18354410270963,,(82-98],85.0,145,en-es,en,es
66.76362529085795,,(82-98],88.0,107,en-ru,en,ru
25.496073186741043,,UNBINNED,90.0,315,en-ru,en,ru
25.217976731259466,,UNBINNED,96.0,487,en-zh,en,zh
90.11438617968774,,(82-98],90.0,775,en-es,en,es
75.82404398163399,,(0-82],66.0,764,en-ru,en,ru
75.92475242322669,,(0-82],66.0,149,en-es,en,es
36.3838007068025,,(0-82],80.0,29,en-zh,en,zh
9.553275122172671,,(98-100],100.0,69,en-es,en,es
8.065832027071313,,(0-82],77.0,91,en-ru,en,ru
9.764899019378873,,(0-82],6.0,594,en-zh,en,zh
0.0,,(0-82],77.0,574,en-zh,en,zh
87.65979949814128,,(0-82],80.0,691,en-es,en,es
60.83059109065413,,(98-100],100.0,191,en-ru,en,ru
73.24899000458167,,(98-100],100.0,766,en-es,en,es
45.58006317544748,,(0-82],44.0,734,en-zh,en,zh
80.96152253124981,,(82-98],98.0,128,en-es,en,es
59.512737145367446,,(0-82],23.0,945,en-ru,en,ru
85.71408821809653,,(98-100],100.0,875,en-es,en,es
57.76511084760756,,(0-82],79.0,149,en-zh,en,zh
71.92380917425484,,(0-82],29.0,494,en-es,en,es
47.99461542630273,,(0-82],69.0,311,en-ru,en,ru
0.19607843137254902,,(98-100],100.0,280,en-zh,en,zh
37.61748804548962,,(82-98],95.0,15,en-zh,en,zh
77.6506406009402,,(98-100],99.0,459,en-es,en,es
79.91708169888261,,(0-82],77.0,573,en-ru,en,ru
48.75714224508051,,(0-82],33.0,634,en-ru,en,ru
35.553558136380275,,UNBINNED,75.0,785,en-zh,en,zh
71.5427615115679,,(98-100],100.0,272,en-es,en,es
84.49519666765698,,UNBINNED,87.0,30,en-ru,en,ru
67.85591727394895,,(0-82],25.0,770,en-es,en,es
26.27656119704819,,(0-82],50.0,979,en-zh,en,zh
66.34152940190626,,(98-100],100.0,789,en-es,en,es
56.413162974350925,,(82-98],91.0,803,en-ru,en,ru
0.0,,(98-100],100.0,262,en-ru,en,ru
36.90775827183098,,(82-98],98.0,259,en-zh,en,zh
70.80019752021684,,(98-100],100.0,261,en-es,en,es
74.37706261519726,,(0-82],12.0,745,en-ru,en,ru
70.4400578792366,,(82-98],90.0,77,en-zh,en,zh
49.631866931341655,,(82-98],98.0,146,en-zh,en,zh
21.60946422252693,,(98-100],99.0,424,en-es,en,es
92.12394821290488,,(98-100],100.0,489,en-ru,en,ru
1.1055324644379794,,(0-82],79.0,183,en-zh,en,zh
42.44497280433066,,(82-98],92.0,715,en-zh,en,zh
54.0240533636658,,(98-100],100.0,489,en-es,en,es
38.6320249470727,,(98-100],100.0,621,en-ru,en,ru
31.3051122228338,,UNBINNED,93.0,419,en-zh,en,zh
0.5081300813008129,,(82-98],90.0,622,en-zh,en,zh
68.2852470013919,,(0-82],75.0,977,en-es,en,es
63.39062927382615,,(0-82],66.0,419,en-ru,en,ru
69.92377037144438,,(0-82],50.0,617,en-ru,en,ru
12.06529408256067,,(82-98],84.0,414,en-zh,en,zh
73.83106066778136,,UNBINNED,84.0,907,en-es,en,es
12.586940107461231,,(98-100],100.0,681,en-ru,en,ru
80.44251138936693,,(0-82],66.0,425,en-es,en,es
0.35842293906810047,,(98-100],99.0,320,en-zh,en,zh
84.27366148515684,,(82-98],90.0,413,en-es,en,es
53.60829841691769,,(0-82],45.0,777,en-ru,en,ru
0.0,,(0-82],0.0,792,en-ru,en,ru
32.92706251061375,,(0-82],81.0,972,en-zh,en,zh
73.96478999841747,,(0-82],40.0,798,en-es,en,es
57.07231804680678,,(98-100],100.0,848,en-ru,en,ru
52.614236317695664,,(98-100],100.0,582,en-zh,en,zh
47.6224447019966,,(82-98],98.0,88,en-zh,en,zh
62.311443959018966,,(98-100],99.0,877,en-es,en,es
78.22484221659329,,(98-100],100.0,822,en-ru,en,ru
84.10851036153497,,(98-100],100.0,633,en-es,en,es
31.343799025736875,,(98-100],99.0,34,en-zh,en,zh
47.989790466726994,,(0-82],32.0,805,en-es,en,es
57.30705292599533,,(0-82],70.0,766,en-ru,en,ru
42.97142943996522,,UNBINNED,86.0,133,en-zh,en,zh
2.7155460715870183,,(0-82],15.0,150,en-zh,en,zh
64.37554311169534,,(0-82],55.0,621,en-es,en,es
69.72497267901406,,(82-98],90.0,84,en-ru,en,ru
0.332667997338656,,(0-82],76.0,282,en-zh,en,zh
0.6844626967830252,,(82-98],95.0,477,en-zh,en,zh
81.35885382984902,,(98-100],100.0,380,en-es,en,es
60.05534929325943,,(0-82],49.0,806,en-ru,en,ru
78.08575112977628,,(0-82],2.0,487,en-es,en,es
0.3415300546448088,,(82-98],84.0,86,en-zh,en,zh
5.694937035431626,,UNBINNED,88.0,909,en-es,en,es
