corr_diff__chrf,corr_diff__comet_seg,corr_diff__pred_tokens,corr_diff__ref_tokens,corr_diff__src_tokens,difficulty_bin,model
0.1299926944278128,0.145174979270098,-0.3070618194095439,-0.3469177994125929,-0.6231089253360813,(0.0-0.8641313217143293],TM
0.08457689644050574,0.17268329731518345,-0.05387931886063081,-0.05608705615926571,-0.026298519792199784,(0.8641313217143293-0.9307763735422399],TM
0.09622513254691135,0.15196626985114625,-0.12841028972274432,-0.12491592725021869,-0.29300599823562773,(0.9307763735422399-0.9958426710938243],TM
-0.9999999999999999,-1.0,-1.0,-1.0000000000000002,-1.0,UNBINNED,TM
