corr_diff__chrf,corr_diff__comet_seg,corr_diff__pred_tokens,corr_diff__ref_tokens,corr_diff__src_tokens,difficulty_bin,model
0.0808017166944519,0.011318673277634613,-0.11635428229702144,-0.3469177994125929,-0.6231089253360813,(0.0-0.8641313217143293],TM_2bit
0.12427046017716636,0.19423949359984746,-0.19029493743793213,-0.05608705615926571,-0.026298519792199784,(0.8641313217143293-0.9307763735422399],TM_2bit
-0.01195772535391795,0.009050583158481574,0.0856588312339707,-0.12491592725021869,-0.29300599823562773,(0.9307763735422399-0.9958426710938243],TM_2bit
-0.9999999999999999,-1.0,-1.0,-1.0000000000000002,-1.0,UNBINNED,TM_2bit
